Date,Open,High,Low,Close,Adj Close,Volume
2020-05-14,0.181000,0.181000,0.181000,0.181000,0.181000,298324
2020-05-15,0.182000,0.182000,0.182000,0.182000,0.182000,327
2020-05-18,0.182000,0.182000,0.181000,0.182000,0.182000,11724
2020-05-19,0.183000,0.183000,0.182000,0.182000,0.182000,4977
2020-05-20,0.183000,0.183000,0.183000,0.183000,0.183000,545
2020-05-21,0.185000,0.185000,0.185000,0.185000,0.185000,29480
2020-05-22,0.185000,0.185000,0.185000,0.185000,0.185000,9183
2020-05-25,0.185000,0.185000,0.185000,0.185000,0.185000,1217
2020-05-26,0.185000,0.185000,0.185000,0.185000,0.185000,6205
2020-05-27,0.185000,0.185000,0.185000,0.185000,0.185000,2882
2020-05-28,0.185000,0.188000,0.180000,0.180000,0.180000,30964
2020-05-29,0.180000,0.180000,0.180000,0.180000,0.180000,859
2020-06-02,0.184000,0.184000,0.175000,0.175000,0.175000,23308
2020-06-03,0.175000,0.175000,0.175000,0.175000,0.175000,0
2020-06-04,0.175000,0.175000,0.175000,0.175000,0.175000,942
2020-06-05,0.175000,0.175000,0.175000,0.175000,0.175000,2406
2020-06-08,0.175000,0.178000,0.175000,0.178000,0.178000,67669
2020-06-09,0.178000,0.178000,0.175000,0.175000,0.175000,28051
2020-06-10,0.176000,0.178000,0.175000,0.175000,0.175000,22312
2020-06-11,0.175000,0.177000,0.175000,0.175000,0.175000,2258
2020-06-12,0.175000,0.175000,0.175000,0.175000,0.175000,17560
2020-06-15,0.175000,0.177000,0.175000,0.177000,0.177000,2018
2020-06-16,0.177000,0.177000,0.170000,0.172000,0.172000,3153
2020-06-17,0.175000,0.178000,0.175000,0.178000,0.178000,22918
2020-06-18,0.179000,0.179000,0.171000,0.172000,0.172000,16950
2020-06-19,0.174000,0.175000,0.168000,0.168000,0.168000,3394
2020-06-22,0.175000,0.179000,0.172000,0.177000,0.177000,175889
2020-06-23,0.170000,0.175000,0.169000,0.169000,0.169000,9412
2020-06-24,0.175000,0.179000,0.175000,0.179000,0.179000,10673
2020-06-25,0.178000,0.179000,0.172000,0.172000,0.172000,2324
2020-06-26,0.172000,0.172000,0.170000,0.170000,0.170000,11752
2020-06-29,0.170000,0.170000,0.168000,0.168000,0.168000,1562
2020-06-30,0.172000,0.175000,0.171000,0.171000,0.171000,90597
2020-07-01,0.172000,0.175000,0.170000,0.171000,0.171000,71521
2020-07-02,0.175000,0.175000,0.171000,0.175000,0.175000,9590
2020-07-03,0.175000,0.175000,0.175000,0.175000,0.175000,19891
2020-07-06,0.176000,0.179000,0.176000,0.179000,0.179000,2489
2020-07-07,0.183000,0.183000,0.183000,0.183000,0.183000,1790
2020-07-08,0.183000,0.183000,0.183000,0.183000,0.183000,2877
2020-07-09,0.183000,0.183000,0.180000,0.180000,0.180000,1841
2020-07-10,0.180000,0.180000,0.170000,0.170000,0.170000,110378
2020-07-13,0.172000,0.172000,0.172000,0.172000,0.172000,20116
2020-07-14,0.172000,0.172000,0.172000,0.172000,0.172000,0
2020-07-15,0.174000,0.174000,0.169000,0.169000,0.169000,246731
2020-07-16,0.170000,0.170000,0.166000,0.166000,0.166000,197845
2020-07-17,0.168000,0.169000,0.167000,0.167000,0.167000,13136
2020-07-20,0.167000,0.170000,0.166000,0.166000,0.166000,107495
2020-07-21,0.168000,0.168000,0.160000,0.160000,0.160000,113476
2020-07-22,0.162000,0.168000,0.162000,0.168000,0.168000,291656
2020-07-23,0.168000,0.168000,0.163000,0.163000,0.163000,37704
2020-07-24,0.167000,0.167000,0.163000,0.166000,0.166000,286939
2020-07-27,0.167000,0.167000,0.165000,0.167000,0.167000,286310
2020-07-28,0.165000,0.165000,0.163000,0.165000,0.165000,6818
2020-07-29,0.163000,0.163000,0.160000,0.160000,0.160000,553161
2020-07-30,0.155000,0.162000,0.155000,0.160000,0.160000,267849
2020-07-31,0.164000,0.165000,0.160000,0.160000,0.160000,120560
2020-08-03,0.160000,0.160000,0.158000,0.158000,0.158000,10806
2020-08-04,0.158000,0.158000,0.153000,0.153000,0.153000,131939
2020-08-05,0.153000,0.158000,0.153000,0.158000,0.158000,45893
2020-08-06,0.162000,0.162000,0.162000,0.162000,0.162000,4035
2020-08-07,0.155000,0.157000,0.150000,0.150000,0.150000,1300380
2020-08-10,0.150000,0.155000,0.150000,0.152000,0.152000,73935
2020-08-11,0.152000,0.156000,0.150000,0.154000,0.154000,146744
2020-08-12,0.154000,0.156000,0.150000,0.156000,0.156000,94072
2020-08-13,0.156000,0.158000,0.150000,0.150000,0.150000,838829
2020-08-14,0.150000,0.154000,0.148000,0.151000,0.151000,318615
2020-08-17,0.151000,0.155000,0.150000,0.154000,0.154000,241054
2020-08-18,0.157000,0.161000,0.157000,0.160000,0.160000,57949
2020-08-19,0.156000,0.160000,0.150000,0.150000,0.150000,227480
2020-08-20,0.153000,0.156000,0.153000,0.156000,0.156000,57601
2020-08-21,0.155000,0.156000,0.151000,0.156000,0.156000,91861
2020-08-24,0.156000,0.156000,0.150000,0.151000,0.151000,614969
2020-08-25,0.152000,0.152000,0.149000,0.151000,0.151000,127194
2020-08-26,0.151000,0.154000,0.150000,0.154000,0.154000,255074
2020-08-27,0.154000,0.155000,0.154000,0.154000,0.154000,13014
2020-08-28,0.150000,0.153000,0.150000,0.150000,0.150000,300288
2020-08-31,0.150000,0.154000,0.148000,0.148000,0.148000,364511
2020-09-01,0.151000,0.153000,0.148000,0.149000,0.149000,137206
2020-09-02,0.149000,0.151000,0.147000,0.151000,0.151000,47545
2020-09-03,0.151000,0.151000,0.145000,0.145000,0.145000,751289
2020-09-04,0.146000,0.151000,0.146000,0.148000,0.148000,11803
2020-09-07,0.146000,0.147000,0.146000,0.147000,0.147000,4230
2020-09-08,0.149000,0.150000,0.149000,0.150000,0.150000,14611
2020-09-09,0.150000,0.150000,0.146000,0.146000,0.146000,255523
2020-09-10,0.146000,0.148000,0.146000,0.146000,0.146000,4056
2020-09-11,0.148000,0.149000,0.147000,0.149000,0.149000,11817
2020-09-14,0.148000,0.149000,0.145000,0.145000,0.145000,233067
2020-09-15,0.147000,0.147000,0.143000,0.146000,0.146000,260855
2020-09-16,0.143000,0.145000,0.141000,0.143000,0.143000,367308
2020-09-17,0.141000,0.141000,0.140000,0.141000,0.141000,1513636
2020-09-18,0.140000,0.144000,0.140000,0.142000,0.142000,174873
2020-09-21,0.142000,0.143000,0.142000,0.142000,0.142000,105865
2020-09-22,0.142000,0.144000,0.141000,0.142000,0.142000,347177
2020-09-23,0.144000,0.144000,0.140000,0.140000,0.140000,193986
2020-09-24,0.140000,0.140000,0.138000,0.140000,0.140000,46807
2020-09-25,0.140000,0.144000,0.139000,0.140000,0.140000,289752
2020-09-28,0.144000,0.144000,0.139000,0.140000,0.140000,309574
2020-09-29,0.140000,0.144000,0.139000,0.140000,0.140000,1103290
2020-09-30,0.144000,0.144000,0.139000,0.139000,0.139000,684560
2020-10-01,0.143000,0.143000,0.139000,0.140000,0.140000,143528
2020-10-02,0.140000,0.142000,0.138000,0.139000,0.139000,444161
2020-10-05,0.139000,0.142000,0.139000,0.139000,0.139000,516543
2020-10-06,0.139000,0.143000,0.138000,0.139000,0.139000,841824
2020-10-07,0.143000,0.143000,0.139000,0.139000,0.139000,466416
2020-10-08,0.143000,0.143000,0.138000,0.139000,0.139000,934225
2020-10-09,0.139000,0.142000,0.136000,0.139000,0.139000,564689
2020-10-12,0.139000,0.139000,0.137000,0.138000,0.138000,360614
2020-10-13,0.138000,0.142000,0.138000,0.140000,0.140000,210421
2020-10-14,0.141000,0.142000,0.137000,0.139000,0.139000,432150
2020-10-15,0.139000,0.140000,0.137000,0.137000,0.137000,504490
2020-10-16,0.140000,0.140000,0.136000,0.138000,0.138000,260364
2020-10-19,0.139000,0.140000,0.136000,0.138000,0.138000,403978
2020-10-20,0.138000,0.138000,0.136000,0.136000,0.136000,569455
2020-10-21,0.139000,0.139000,0.137000,0.139000,0.139000,463432
2020-10-22,0.139000,0.139000,0.135000,0.138000,0.138000,14893
2020-10-23,0.138000,0.139000,0.135000,0.136000,0.136000,1768311
2020-10-27,0.135000,0.136000,0.132000,0.135000,0.135000,39957
2020-10-28,0.133000,0.133000,0.132000,0.133000,0.133000,10143
2020-10-29,0.135000,0.136000,0.132000,0.135000,0.135000,186656
2020-10-30,0.139000,0.139000,0.135000,0.136000,0.136000,130721
2020-11-02,null,null,null,null,null,null
2020-11-03,0.140000,0.140000,0.135000,0.137000,0.137000,322441
