Date,Open,High,Low,Close,Adj Close,Volume
2020-04-07,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-08,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-09,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-14,0.001000,0.002000,0.001000,0.002000,0.002000,10247625
2020-04-15,0.002000,0.002000,0.002000,0.002000,0.002000,1150000
2020-04-16,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-04-17,0.001000,0.002000,0.001000,0.002000,0.002000,2000000
2020-04-20,0.001000,0.001000,0.001000,0.001000,0.001000,2405206
2020-04-21,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-22,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-23,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-24,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-27,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-28,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-29,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-04-30,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-01,0.001000,0.001000,0.001000,0.001000,0.001000,11205395
2020-05-04,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-05,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-06,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-07,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-08,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-11,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-12,0.001000,0.001000,0.001000,0.001000,0.001000,300000
2020-05-13,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-14,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-15,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-18,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-19,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-20,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-21,0.001000,0.001000,0.001000,0.001000,0.001000,2000000
2020-05-22,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-25,0.001000,0.001000,0.001000,0.001000,0.001000,1000000
2020-05-26,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-27,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-28,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-05-29,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-06-01,0.001000,0.001000,0.001000,0.001000,0.001000,1500000
2020-06-02,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-06-03,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-06-04,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-06-05,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-06-09,0.001000,0.002000,0.001000,0.002000,0.002000,14658157
2020-06-10,0.002000,0.002000,0.002000,0.002000,0.002000,3100023
2020-06-11,0.002000,0.003000,0.002000,0.002000,0.002000,39810041
2020-06-12,0.002000,0.002000,0.001000,0.001000,0.001000,14004360
2020-06-15,0.001000,0.001500,0.001000,0.001000,0.001000,7859900
2020-06-16,0.001000,0.001000,0.001000,0.001000,0.001000,250023
2020-06-17,0.002000,0.002000,0.002000,0.002000,0.002000,99877
2020-06-18,0.001000,0.001500,0.001000,0.001500,0.001500,1749000
2020-06-19,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-06-22,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-06-23,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-06-24,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-06-25,0.001000,0.001500,0.001000,0.001500,0.001500,2075000
2020-06-26,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-06-29,0.001000,0.001000,0.001000,0.001000,0.001000,2500000
2020-06-30,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-01,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-02,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-03,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-06,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-07,0.001000,0.001000,0.001000,0.001000,0.001000,30667
2020-07-08,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-09,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-10,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-13,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-14,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-15,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-16,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-17,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-20,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-21,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-22,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-23,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-24,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-27,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-28,0.001000,0.001500,0.001000,0.001500,0.001500,1605666
2020-07-29,0.001000,0.001000,0.001000,0.001000,0.001000,62500
2020-07-30,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-07-31,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-03,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-04,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-05,0.001000,0.001000,0.001000,0.001000,0.001000,19330598
2020-08-06,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-07,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-10,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-11,0.001000,0.001000,0.001000,0.001000,0.001000,200000
2020-08-12,0.001000,0.001000,0.001000,0.001000,0.001000,2951194
2020-08-13,0.001000,0.001000,0.001000,0.001000,0.001000,562500
2020-08-14,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-17,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-18,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-19,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-20,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-21,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-24,0.001000,0.001000,0.001000,0.001000,0.001000,1250000
2020-08-25,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-08-26,0.001000,0.001000,0.001000,0.001500,0.001500,500000
2020-08-27,0.001000,0.001500,0.001000,0.001500,0.001500,23795886
2020-08-28,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-08-31,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-09-01,0.001000,0.001000,0.001000,0.001000,0.001000,10000000
2020-09-02,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-09-03,0.001000,0.001000,0.001000,0.001000,0.001000,2000000
2020-09-04,0.001000,0.001000,0.001000,0.001500,0.001500,300000
2020-09-07,0.001000,0.001500,0.001000,0.001500,0.001500,3152858
2020-09-08,0.001000,0.001000,0.001000,0.001500,0.001500,300000
2020-09-09,0.002000,0.002000,0.002000,0.002000,0.002000,156010
2020-09-10,0.002000,0.002000,0.002000,0.002000,0.002000,871001
2020-09-11,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-14,0.002000,0.002000,0.002000,0.002000,0.002000,1500023
2020-09-15,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-16,0.002000,0.002000,0.002000,0.002000,0.002000,1475000
2020-09-17,0.002000,0.002000,0.002000,0.002000,0.002000,310000
2020-09-18,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-21,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-22,0.002000,0.002000,0.002000,0.002000,0.002000,500000
2020-09-23,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-24,0.002000,0.002000,0.002000,0.002000,0.002000,150000
2020-09-25,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-28,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-29,0.002000,0.002000,0.002000,0.002000,0.002000,0
2020-09-30,0.001000,0.001000,0.001000,0.001000,0.001000,57460000
2020-10-01,0.001000,0.001000,0.001000,0.001500,0.001500,250000
2020-10-02,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-05,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-06,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-07,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-08,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-09,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-12,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-13,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-14,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-15,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-16,0.001500,0.001500,0.001500,0.001500,0.001500,0
2020-10-19,0.001000,0.001000,0.001000,0.001000,0.001000,250000
2020-10-20,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-10-21,0.001000,0.001000,0.001000,0.001000,0.001000,1356009
2020-10-22,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-10-23,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-10-26,0.001000,0.001000,0.001000,0.001000,0.001000,0
2020-10-27,0.001000,0.001000,0.001000,0.001000,0.001000,0
